,created_at,sentiment,tweet
801,2019-08-31,Positive,b top 5 cryptocurrencies n alert time 2019 08 31 04 00 49 n bitcoin 9 619 827 n ethereum 169 396 n xrp 0 257 xe2 x80 xa6
802,2019-08-31,Neutral,b btcusd market 1h timeframe on august 31 at 00 00 utc is bullish cryptocurrency bitcoin btc crypto xe2 x80 xa6
803,2019-08-31,Neutral,b aug 31 2019 00 59 00 utc 9 599 40 8 719 20 xe2 x82 xac 7 894 90 xc2 xa3 bitcoin btc btc crypto financial news
804,2019-08-31,Neutral,b xe2 x8f xb0 04 00 n xe2 x82 xbf bitcoin 9 615 3846 n bitcoin btc btcusd
805,2019-08-31,Neutral,b bitcoin price 9 595 85 up 146 19 in 24 hours 24 hour high 9 677 00 24 hour low 9 367 65
806,2019-08-31,Neutral,b bitcoin btc nprice 9 620 16 nchange in 1h 0 23 nmarket cap 172 263 398 527 00 nranking 1 n bitcoin btc
807,2019-08-31,Positive,b xe3 x80 x90long positions of okex bitcoin ethereum quarterly contract still more than short ones xe3 x80 x91according to the data of oke xe2 x80 xa6
808,2019-08-31,Neutral,b current bitcoin price 10005 67 includes sum of forks btc 9598 00 bch 278 56 0 0290 btc bsv 129 11 0 0135 btc
809,2019-08-31,Positive,b rt xe2 x80 xbc xef xb8 x8f lists aigopay protocol xgo on 2019 07 26 08 00 utc n n xf0 x9f x94 xbb xgo usdt pair will be available for trading on 26th xe2 x80 xa6
810,2019-08-31,Neutral,b aug 31 2019 00 30 00 utc 9 602 90 8 722 30 xe2 x82 xac 7 897 70 xc2 xa3 bitcoin btc btc crypto financial news
811,2019-08-31,Positive,b rt xrpeeps xrp btc nquick question n nyou and a friend both invest 500 in crypto on this very day for the first time ever n none of xe2 x80 xa6
812,2019-08-31,Neutral,b 1 btc bitcoin quotes n 9576 31 9579 45 bitstamp n 9577 33 9578 00 kraken n xe2 x87 xa2 2 12 1 69
813,2019-08-31,Neutral,b btcusd market 1h timeframe on august 30 at 23 00 utc is bullish cryptocurrency bitcoin btc crypto xe2 x80 xa6
814,2019-08-31,Neutral,b aug 31 2019 00 00 00 utc 9 588 10 8 708 80 xe2 x82 xac 7 885 60 xc2 xa3 bitcoin btc btc crypto financial news
815,2019-08-31,Neutral,b xe2 x8f xb0 03 00 n xe2 x82 xbf bitcoin 9 615 3846 n bitcoin btc btcus
0,2019-08-30,Neutral,b rt xf0 x9f x8e x89competition time xf0 x9f x8e x89 n nfancy yourself a wizard on the charts xf0 x9f xa7 x99 xe2 x80 x8d xe2 x99 x82 xef xb8 x8fguess the usd price of bitcoin a week from now on frid xe2 x80 xa6
1,2019-08-30,Neutral,b actually there is bitcoin core
2,2019-08-30,Positive,b xf0 x9f x9a xa8 xf0 x9f x9a xa8 xf0 x9f x9a xa8 500 giveaway xf0 x9f x9a xa8 xf0 x9f x9a xa8 xf0 x9f x9a xa8 feeling lucky 1 out of the first 2000 accounts will automatically receive a bitcoin deposit w xe2 x80 xa6
3,2019-08-30,Neutral,b aug 30 2019 23 30 00 utc 9 581 40 8 702 80 xe2 x82 xac 7 880 10 xc2 xa3 bitcoin btc btc crypto financial news
4,2019-08-30,Neutral,b cryptocurrency bitcoin 1 2 at 9 559 00 before u s friday market open then moves slightly higher to 9 596 50 i xe2 x80 xa6
5,2019-08-30,Positive,b top 5 cryptocurrencies n alert time 2019 08 31 02 00 51 n bitcoin 9 608 006 n ethereum 169 145 n xrp 0 256 xe2 x80 xa6
6,2019-08-30,Neutral,b btcusd market 1h timeframe on august 30 at 22 00 utc is bullish cryptocurrency bitcoin btc crypto xe2 x80 xa6
7,2019-08-30,Neutral,b aug 30 2019 23 00 00 utc 9 603 50 8 722 90 xe2 x82 xac 7 898 30 xc2 xa3 bitcoin btc btc crypto financial news
8,2019-08-30,Neutral,b xe2 x8f xb0 02 00 n xe2 x82 xbf bitcoin 9 615 3846 n bitcoin btc btcusd
9,2019-08-30,Neutral,b pre xc3 xa7os bank to crypto n nbitcoin r 41 096 60 nbitcoin cash r 1 291 84 nethereum r 746 16 nsmartcash r 0 02 nzcor xe2 x80 xa6
10,2019-08-30,Neutral,b pre xc3 xa7os bank to crypto n nbitcoin r 41 096 60 nbitcoin cash r 1 291 84 nethereum r 746 16 nsmartcash r 0 02 nzcor xe2 x80 xa6
11,2019-08-30,Neutral,b rt xf0 x9f x8e x89competition time xf0 x9f x8e x89 n nfancy yourself a wizard on the charts xf0 x9f xa7 x99 xe2 x80 x8d xe2 x99 x82 xef xb8 x8fguess the usd price of bitcoin a week from now on frid xe2 x80 xa6
12,2019-08-30,Neutral,b xf0 x9f x93 xa2 every hour past 00 and 30 we will tweet cryptocurrency market report in usd and every hour past 15 and 45 we wil xe2 x80 xa6
13,2019-08-30,Neutral,b rt xf0 x9f x8e x89competition time xf0 x9f x8e x89 n nfancy yourself a wizard on the charts xf0 x9f xa7 x99 xe2 x80 x8d xe2 x99 x82 xef xb8 x8fguess the usd price of bitcoin a week from now on frid xe2 x80 xa6
14,2019-08-30,Neutral,b aug 30 2019 22 30 00 utc 9 607 60 8 726 60 xe2 x82 xac 7 901 60 xc2 xa3 bitcoin btc btc crypto financial news
15,2019-08-30,Positive,b top 5 cryptocurrencies n alert time 2019 08 31 01 00 46 n bitcoin 9 617 224 n ethereum 169 264 n xrp 0 255 xe2 x80 xa6
16,2019-08-30,Neutral,b aug 30 2019 22 00 00 utc 9 601 10 8 735 00 xe2 x82 xac 7 893 50 xc2 xa3 bitcoin btc btc crypto financial news
17,2019-08-30,Neutral,b btcusd market 1h timeframe on august 30 at 21 00 utc is bullish cryptocurrency bitcoin btc crypto xe2 x80 xa6
18,2019-08-30,Neutral,b fri 30 aug 23 00 05 west 2019 and the price of tron is 0 02 usd or 0 000002 btc and this coin has a circulating sup xe2 x80 xa6
19,2019-08-30,Neutral,b xe2 x8f xb0 01 00 n xe2 x82 xbf bitcoin 9 615 3846 n bitcoin btc btcusd
20,2019-08-30,Neutral,b bitcoin 9 599 65 n 1 05 99 82 nhigh 9 680 00 nlow 9 363 75 nvolume 190 n n btc btc bitcoin
21,2019-08-30,Neutral,b bitcoin btc nprice 9 621 71 nchange in 1h 0 19 nmarket cap 172 289 278 293 00 nranking 1 n bitcoin btc
22,2019-08-30,Neutral,b rt xf0 x9f x8e x89competition time xf0 x9f x8e x89 n nfancy yourself a wizard on the charts xf0 x9f xa7 x99 xe2 x80 x8d xe2 x99 x82 xef xb8 x8fguess the usd price of bitcoin a week from now on frid xe2 x80 xa6
23,2019-08-30,Neutral,b rt xf0 x9f x8e x89competition time xf0 x9f x8e x89 n nfancy yourself a wizard on the charts xf0 x9f xa7 x99 xe2 x80 x8d xe2 x99 x82 xef xb8 x8fguess the usd price of bitcoin a week from now on frid xe2 x80 xa6
24,2019-08-30,Positive,b top 5 cryptocurrencies n alert time 2019 08 31 00 50 02 n bitcoin 9 616 066 n ethereum 169 198 n xrp 0 255 xe2 x80 xa6
25,2019-08-30,Neutral,b rt aug 30 2019 21 30 00 utc 9 629 10 8 760 50 xe2 x82 xac 7 916 50 xc2 xa3 bitcoin btc btc crypto financial news
26,2019-08-30,Positive,b top 5 cryptocurrencies n alert time 2019 08 31 00 40 01 n bitcoin 9 625 098 n ethereum 169 476 n xrp 0 254 xe2 x80 xa6
27,2019-08-30,Neutral,b rt xf0 x9f x8e x89competition time xf0 x9f x8e x89 n nfancy yourself a wizard on the charts xf0 x9f xa7 x99 xe2 x80 x8d xe2 x99 x82 xef xb8 x8fguess the usd price of bitcoin a week from now on frid xe2 x80 xa6
28,2019-08-30,Neutral,b current bitcoin price 9999 42 includes sum of forks btc 9590 00 bch 280 08 0 0292 btc bsv 129 34 0 0135 btc
29,2019-08-30,Neutral,b aug 30 2019 21 30 00 utc 9 629 10 8 760 50 xe2 x82 xac 7 916 50 xc2 xa3 bitcoin btc btc crypto financial news
30,2019-08-30,Positive,b top 5 cryptocurrencies n alert time 2019 08 31 00 30 05 n bitcoin 9 633 698 n ethereum 169 476 n xrp 0 254 xe2 x80 xa6
31,2019-08-30,Neutral,b tennis xf0 x9f x8e xbe xf0 x9f x8e xbe xf0 x9f x8e xbe federer i m still going to walk out if they schedule me at 4 00 am xe2 x9f xb6 xe2 x88 x9a
32,2019-08-30,Positive,b top 5 cryptocurrencies n alert time 2019 08 31 00 20 02 n bitcoin 9 637 946 n ethereum 169 465 n xrp 0 254 xe2 x80 xa6
33,2019-08-30,Positive,b top 5 cryptocurrencies n alert time 2019 08 31 00 10 02 n bitcoin 9 637 337 n ethereum 169 703 n xrp 0 254 xe2 x80 xa6
34,2019-08-30,Neutral,b bs 22674 36 ves usd 1 34 xe2 xac x87 xef xb8 x8f navg 24h 23364 15 ves usd n xf0 x9f x95 x97 aug 30 2019 5 00 pm n
35,2019-08-30,Neutral,b gas nbuy at kucoin btc and sell at exmo btc ratio 1 94 nbuy at okex btc and sell at exmo btc ratio 2 00 xe2 x80 xa6
36,2019-08-30,Positive,b top 5 cryptocurrencies n alert time 2019 08 31 00 00 48 n bitcoin 9 644 665 n ethereum 169 691 n xrp 0 254 xe2 x80 xa6
37,2019-08-30,Neutral,b btcusd market 1h timeframe on august 30 at 20 00 utc is bullish cryptocurrency bitcoin btc crypto xe2 x80 xa6
38,2019-08-30,Neutral,b aug 30 2019 21 00 00 utc 9 635 00 8 765 60 xe2 x82 xac 7 917 50 xc2 xa3 bitcoin btc btc crypto financial news
39,2019-08-30,Neutral,b one bitcoin now worth 9623 00 high 9700 000 low 9350 100 market cap 172 295 billion bitcoin
40,2019-08-30,Neutral,b xe2 x8f xb0 00 00 n xe2 x82 xbf bitcoin 9 615 3846 n bitcoin btc btcusd
41,2019-08-30,Neutral,b bitcoin 9 629 03 n 1 18 112 03 nhigh 9 680 00 nlow 9 363 75 nvolume 193 n n btc btc bitcoin
42,2019-08-30,Neutral,b bitcoin btc nprice 9 642 66 nchange in 1h 0 66 nmarket cap 172 663 665 743 00 nranking 1 n bitcoin btc
43,2019-08-30,Positive,b xf0 x9f x9a xa8 xf0 x9f x9a xa8 xf0 x9f x9a xa8 500 giveaway xf0 x9f x9a xa8 xf0 x9f x9a xa8 xf0 x9f x9a xa8 feeling lucky 1 out of the first 2000 accounts will automatically receive a bitcoin deposit w xe2 x80 xa6
44,2019-08-30,Neutral,b hourly price update usdt n n xe2 x80 xa2 bsv bitcoin 129 63 n ndead forks n n xe2 x80 xa2 btc blockstream turd coin 9630 00 n xe2 x80 xa2 bch btrash 282 38
45,2019-08-30,Neutral,b bitfinex volume changed on bitcoin sv btc bsv price 0 01343200 0 59 volume 57 05 mentions daily cha xe2 x80 xa6
46,2019-08-30,Neutral,b xf0 x9f x93 xa2 every hour past 00 and 30 we will tweet cryptocurrency market report in usd and every hour past 15 and 45 we wil xe2 x80 xa6
47,2019-08-30,Positive,b xf0 x9f x9a xa8 xf0 x9f x9a xa8 xf0 x9f x9a xa8 500 giveaway xf0 x9f x9a xa8 xf0 x9f x9a xa8 xf0 x9f x9a xa8 feeling lucky 1 out of the first 2000 accounts will automatically receive a bitcoin deposit w xe2 x80 xa6
48,2019-08-30,Neutral,b aug 30 2019 20 30 00 utc 9 632 80 8 763 50 xe2 x82 xac 7 915 60 xc2 xa3 bitcoin btc btc crypto financial news
49,2019-08-30,Neutral,b xf0 x9f x93 xa2new trade n xf0 x9f x8c x8eexchange binance n xf0 x9f x93 x8c edobtc n xe2 x8f xb3buy date 2019 08 30 19 08 38 n xe2 x8c x9bsell date 2019 08 30 22 23 03 n xf0 x9f x93 x88buy 0 0 xe2 x80 xa6
50,2019-08-30,Neutral,b rt ravencoin 2 5 0 is now available at n nthis is a critical update for you to remain on the main chain xe2 x80 xa6
51,2019-08-30,Neutral,b 1 btc bitcoin quotes n 9597 79 9606 92 bitstamp n 9598 01 9600 00 kraken n xe2 x87 xa2 8 91 2 21
52,2019-08-30,Positive,b top 5 cryptocurrencies n alert time 2019 08 30 23 00 44 n bitcoin 9 573 986 n ethereum 169 049 n xrp 0 255 xe2 x80 xa6
53,2019-08-30,Neutral,b btcusd market 1h timeframe on august 30 at 19 00 utc is bullish cryptocurrency bitcoin btc crypto xe2 x80 xa6
54,2019-08-30,Neutral,b aug 30 2019 20 00 00 utc 9 580 40 8 727 90 xe2 x82 xac 7 882 70 xc2 xa3 bitcoin btc btc crypto financial news
55,2019-08-30,Neutral,b xe2 x8f xb0 23 00 n xe2 x82 xbf bitcoin 9 615 3846 n bitcoin btc btcusd
56,2019-08-30,Neutral,b bitcoin btc nprice 9 570 45 nchange in 1h 0 2 nmarket cap 171 370 237 097 00 nranking 1 n bitcoin btc
57,2019-08-30,Neutral,b xe3 x80 x90major analysts opinions btc could bottom at 9000 before a bounce back xe3 x80 x91as of 19 00 on august 30 utc bitcoin xe2 x80 xa6
58,2019-08-30,Neutral,b rt i wish i had kept my 1 700 btc 0 06 instead of selling them at 0 30 now that they re 8 00 bitcoin
59,2019-08-30,Neutral,b rt xf0 x9f x8e x89competition time xf0 x9f x8e x89 n nfancy yourself a wizard on the charts xf0 x9f xa7 x99 xe2 x80 x8d xe2 x99 x82 xef xb8 x8fguess the usd price of bitcoin a week from now on frid xe2 x80 xa6
60,2019-08-30,Neutral,b rt xf0 x9f x8e x89competition time xf0 x9f x8e x89 n nfancy yourself a wizard on the charts xf0 x9f xa7 x99 xe2 x80 x8d xe2 x99 x82 xef xb8 x8fguess the usd price of bitcoin a week from now on frid xe2 x80 xa6
61,2019-08-30,Neutral,b rt xf0 x9f x8e x89competition time xf0 x9f x8e x89 n nfancy yourself a wizard on the charts xf0 x9f xa7 x99 xe2 x80 x8d xe2 x99 x82 xef xb8 x8fguess the usd price of bitcoin a week from now on frid xe2 x80 xa6
62,2019-08-30,Neutral,b bbs stockhaven xe2 x80 x95 makebucks77 dtgi last trade 11 see you at 2 00 xf0 x9f x94 xa5 via xe2 x9f xb6
63,2019-08-30,Neutral,b aug 30 2019 19 29 00 utc 9 527 70 8 679 80 xe2 x82 xac 7 839 30 xc2 xa3 bitcoin btc btc crypto financial news
64,2019-08-30,Neutral,b xf0 x9f x94 xbd xe2 x82 xbf1 9 505 19 00 utc n btc prices fall n bitcoin btcusd btcusd btc
65,2019-08-30,Neutral,b xf0 x9f x95 x97 aug 30 2019 3 00 pm nbs xe2 x82 xbf 219 969 650 ves btc 0 95 xe2 xac x87 xef xb8 x8f navg 24h 222 987 524 ves btc n nbid 215 162 846 ves btc na xe2 x80 xa6
66,2019-08-30,Neutral,b xe3 x80 market surveillance august 30 btc stands above the 9500 level xe3 x80 x91as of 18 00 utc on augus xe2 x80 xa6
67,2019-08-30,Neutral,b bittrex volume changed on bitcoin cash eth bch price 1 67 1 06 volume 51 78 mentions daily change xe2 x80 xa6
68,2019-08-30,Neutral,b 1 btc bitcoin quotes n 9500 00 9501 75 bitstamp n 9504 85 9507 69 kraken n xe2 x87 xa2 3 10 7 69
69,2019-08-30,Neutral,b aug 30 2019 19 00 00 utc 9 520 10 8 677 10 xe2 x82 xac 7 836 10 xc2 xa3 bitcoin btc btc crypto financial news
70,2019-08-30,Neutral,b xe2 x8f xb0 22 00 n xe2 x82 xbf bitcoin 9 523 8095 n bitcoin btc btcusd
71,2019-08-30,Positive,b nterminal alert nwe spotted a large bitcoin transaction n ntransaction amount usd 5 231 765 51 nprice usd 9 529 63 xe2 x80 xa6
72,2019-08-30,Neutral,b rt xf0 x9f x8e x89competition time xf0 x9f x8e x89 n nfancy yourself a wizard on the charts xf0 x9f xa7 x99 xe2 x80 x8d xe2 x99 x82 xef xb8 x8fguess the usd price of bitcoin a week from now on frid xe2 x80 xa6
73,2019-08-30,Positive,b nterminal alert nwe spotted a large bitcoin transaction n ntransaction amount usd 7 146 958 00 nprice usd 9 542 00 xe2 x80 xa6
74,2019-08-30,Neutral,b rt xf0 x9f x8e x89competition time xf0 x9f x8e x89 n nfancy yourself a wizard on the charts xf0 x9f xa7 x99 xe2 x80 x8d xe2 x99 x82 xef xb8 x8fguess the usd price of bitcoin a week from now on frid xe2 x80 xa6
75,2019-08-30,Neutral,b rt xf0 x9f x8e x89competition time xf0 x9f x8e x89 n nfancy yourself a wizard on the charts xf0 x9f xa7 x99 xe2 x80 x8d xe2 x99 x82 xef xb8 x8fguess the usd price of bitcoin a week from now on frid xe2 x80 xa6
76,2019-08-30,Neutral,b rt xf0 x9f x8e x89competition time xf0 x9f x8e x89 n nfancy yourself a wizard on the charts xf0 x9f xa7 x99 xe2 x80 x8d xe2 x99 x82 xef xb8 x8fguess the usd price of bitcoin a week from now on frid xe2 x80 xa6
77,2019-08-30,Positive,b xrp btc nquick question n nyou and a friend both invest 500 in crypto on this very day for the first time ever n no xe2 x80 xa6
78,2019-08-30,Neutral,b aug 30 2019 18 29 00 utc 9 554 90 8 708 80 xe2 x82 xac 7 864 70 xc2 xa3 bitcoin btc btc crypto financial news
79,2019-08-30,Positive,b momos xe2 x80 x95 makebucks77 dtgi huge run to 2 00 plus coming the via xe2 x9f xb6
80,2019-08-30,Neutral,b rt i wish i had kept my 1 700 btc 0 06 instead of selling them at 0 30 now that they re 8 00 bitcoin
81,2019-08-30,Neutral,b update on cryptocurrencies n n bitcoin 0 00 n bitcoincash 0 06 n ethereum 1 20 n ripple 2 08 n litecoin 0 19
82,2019-08-30,Neutral,b xf0 x9f x9a xa8ready to short xf0 x9f x9a xa8 n btcusd nprice 9556 1 n change 0 00
83,2019-08-30,Neutral,b bs 23326 51 ves usd 1 27 xe2 xac x87 xef xb8 x8f navg 24h 23394 74 ves usd n xf0 x9f x95 x97 aug 30 2019 2 00 pm n
84,2019-08-30,Positive,b top 5 cryptocurrencies n alert time 2019 08 30 21 00 45 n bitcoin 9 566 824 n ethereum 168 659 n xrp 0 255 xe2 x80 xa6
85,2019-08-30,Neutral,b aug 30 2019 18 00 00 utc 9 542 00 8 684 20 xe2 x82 xac 7 843 40 xc2 xa3 bitcoin btc btc crypto financial news
86,2019-08-30,Neutral,b 30aug2019 18 00 utc bitcoin blockchain status last 24h 163 blocks mined 870 346 btc output 348 493 transactions
87,2019-08-30,Neutral,b 30aug2019 18 00 utc bitcoin live spots xbtusd 9 534 95000 xbteur 8 707 95000 xe2 x82 xac
88,2019-08-30,Neutral,b xe2 x8f xb0 21 00 n xe2 x82 xbf bitcoin 9 523 8095 n bitcoin btc btcusd
89,2019-08-30,Neutral,b rt i wish i had kept my 1 700 btc 0 06 instead of selling them at 0 30 now that they re 8 00 bitcoin
90,2019-08-30,Neutral,b rt i wish i had kept my 1 700 btc 0 06 instead of selling them at 0 30 now that they re 8 00 bitcoin
91,2019-08-30,Neutral,b aug 30 2019 17 29 00 utc 9 572 40 8 711 80 xe2 x82 xac 7 868 40 xc2 xa3 bitcoin btc btc crypto financial news
92,2019-08-30,Neutral,b rt xf0 x9f x8e x89competition time xf0 x9f x8e x89 n nfancy yourself a wizard on the charts xf0 x9f xa7 x99 xe2 x80 x8d xe2 x99 x82 xef xb8 x8fguess the usd price of bitcoin a week from now on frid xe2 x80 xa6
93,2019-08-30,Neutral,b 17 00 gmt update n trading futures commodities eurusd gold oil dowjones trump fed opec dollar euro ecb xe2 x80 xa6
94,2019-08-30,Positive,b top 5 cryptocurrencies n alert time 2019 08 30 20 00 51 n bitcoin 9 599 987 n ethereum 169 351 n xrp 0 255 xe2 x80 xa6
95,2019-08-30,Neutral,b btcusd market 1h timeframe on august 30 at 16 00 utc is bullish cryptocurrency bitcoin btc crypto xe2 x80 xa6
96,2019-08-30,Neutral,b aug 30 2019 17 00 00 utc 9 584 60 8 721 90 xe2 x82 xac 7 878 60 xc2 xa3 bitcoin btc btc crypto financial news
97,2019-08-30,Neutral,b xe2 x8f xb0 20 00 n xe2 x82 xbf bitcoin 9 615 3846 n bitcoin btc btcusd
98,2019-08-30,Neutral,b bitcoin btc nprice 9 600 25 nchange in 1h 0 15 nmarket cap 171 900 083 802 00 nranking 1 n bitcoin btc
99,2019-08-30,Neutral,b pre xc3 xa7os bank to crypto n nbitcoin r 40 991 06 nbitcoin cash r 1 295 40 nethereum r 745 72 nsmartcash r 0 02 nzcor xe2 x80 xa6
100,2019-08-30,Neutral,b pre xc3 xa7os bank to crypto n nbitcoin r 40 991 06 nbitcoin cash r 1 295 40 nethereum r 745 72 nsmartcash r 0 02 nzcor xe2 x80 xa6
101,2019-08-30,Neutral,b then this guy is unable to talk xr but he still invited the founder of he may not be as listen ca xe2 x80 xa6
102,2019-08-30,Neutral,b rt xf0 x9f x8e x89competition time xf0 x9f x8e x89 n nfancy yourself a wizard on the charts xf0 x9f xa7 x99 xe2 x80 x8d xe2 x99 x82 xef xb8 x8fguess the usd price of bitcoin a week from now on frid xe2 x80 xa6
103,2019-08-30,Neutral,b rt xf0 x9f x8e x89competition time xf0 x9f x8e x89 n nfancy yourself a wizard on the charts xf0 x9f xa7 x99 xe2 x80 x8d xe2 x99 x82 xef xb8 x8fguess the usd price of bitcoin a week from now on frid xe2 x80 xa6
104,2019-08-30,Positive,b rt could someone please run an hour show with me before 11 00 am utc 2 for a business and tech pitch if you have a good setup a xe2 x80 xa6
105,2019-08-30,Neutral,b aug 30 2019 16 30 00 utc 9 589 50 8 726 40 xe2 x82 xac 7 882 60 xc2 xa3 bitcoin btc btc crypto financial news
106,2019-08-30,Positive,b nothing huge but beats being red srci 5 00 to 5 08 yesterday n n jcp was the trade of the day yesterday at xe2 x80 xa6
107,2019-08-30,Neutral,b rt xf0 x9f x8e x89competition time xf0 x9f x8e x89 n nfancy yourself a wizard on the charts xf0 x9f xa7 x99 xe2 x80 x8d xe2 x99 x82 xef xb8 x8fguess the usd price of bitcoin a week from now on frid xe2 x80 xa6
108,2019-08-30,Neutral,b rt chain go is now open for deposits on beaxy on monday august 12th at 5 00 pm utc go will be tradable there is xe2 x80 xa6
109,2019-08-30,Neutral,b rt ftm is now open for deposits on beaxy on monday august 12th at 5 00 pm utc ftm will be tradable with acco xe2 x80 xa6
110,2019-08-30,Neutral,b rt xf0 x9f x8e x89competition time xf0 x9f x8e x89 n nfancy yourself a wizard on the charts xf0 x9f xa7 x99 xe2 x80 x8d xe2 x99 x82 xef xb8 x8fguess the usd price of bitcoin a week from now on frid xe2 x80 xa6
111,2019-08-30,Neutral,b the bitcoinpizza would be worth us 0 00 right now down in the last 24 hours bitcoin
112,2019-08-30,Neutral,b xf0 x9f x95 x97 aug 30 2019 12 00 pm nbs xe2 x82 xbf 229 213 793 ves btc 0 86 xe2 xac x86 xef xb8 x8f navg 24h 222 859 515 ves btc n nbid 227 055 323 ves btc xe2 x80 xa6
113,2019-08-30,Neutral,b rt xf0 x9f x8e x89competition time xf0 x9f x8e x89 n nfancy yourself a wizard on the charts xf0 x9f xa7 x99 xe2 x80 x8d xe2 x99 x82 xef xb8 x8fguess the usd price of bitcoin a week from now on frid xe2 x80 xa6
114,2019-08-30,Positive,b nterminal alert nwe spotted a large bitcoin transaction n ntransaction amount usd 5 104 919 00 nprice usd 9 595 11 xe2 x80 xa6
115,2019-08-30,Positive,b top 5 cryptocurrencies n alert time 2019 08 30 19 00 47 n bitcoin 9 614 506 n ethereum 169 860 n xrp 0 256 xe2 x80 xa6
116,2019-08-30,Neutral,b btcusd market 1h timeframe on august 30 at 15 00 utc is bullish cryptocurrency bitcoin btc crypto xe2 x80 xa6
117,2019-08-30,Neutral,b aug 30 2019 15 59 00 utc 9 595 80 8 713 60 xe2 x82 xac 7 876 50 xc2 xa3 bitcoin btc btc crypto financial news
118,2019-08-30,Neutral,b xe2 x8f xb0 19 00 n xe2 x82 xbf bitcoin 9 615 3846 n bitcoin btc btcusd
119,2019-08-30,Neutral,b rt xf0 x9f x8e x89competition time xf0 x9f x8e x89 n nfancy yourself a wizard on the charts xf0 x9f xa7 x99 xe2 x80 x8d xe2 x99 x82 xef xb8 x8fguess the usd price of bitcoin a week from now on frid xe2 x80 xa6
120,2019-08-30,Positive,b nterminal alert nwe spotted a large bitcoin transaction n ntransaction amount usd 9 587 350 00 nprice usd 9 587 35 xe2 x80 xa6
121,2019-08-30,Neutral,b gbtc i see a move up to the 13 50 14 00 zone in the near term would correlate to bitcoin moving up to 11k
122,2019-08-30,Neutral,b rt xf0 x9f x8e x89competition time xf0 x9f x8e x89 n nfancy yourself a wizard on the charts xf0 x9f xa7 x99 xe2 x80 x8d xe2 x99 x82 xef xb8 x8fguess the usd price of bitcoin a week from now on frid xe2 x80 xa6
